,x,y,z,lat,lon,acc,MagX,MagY,MagZ,accMagnitude,magMagnitude,correctedModeOfTransport
43563,4.2026888725,-3.2023361125000003,4.2214427325,50.812001909,-0.092132794,6.0,-6.939149595,25.843006075,-23.8883141025,6.762997048663706,35.870103300018194,1
43564,0.56582775,-4.09683699,0.8023042175,50.818923278,-0.131411487,8.0,-14.5879489725,23.984218115,-23.70588855,4.212828791052469,36.742620017592365,1
43565,-1.109557595,3.1132330225,0.2081479549999999,51.051939415,-0.135114052,8.0,11.72017019,-5.3199725225,10.642582355,3.3115953074277282,16.701169303545097,10
43566,-1.9614591725,0.1860948975,1.6752810625,50.829639451,-0.284919194,8.0,60.3322257775,-2.11863822,-23.495149217500003,2.586217321616853,64.78030666743615,9
43567,5.17629576,-1.151543235,-1.018782815,50.841113905,-0.121416085,3.0,-33.0820182825,7.48936217,-3.1729354775000003,5.399815556221117,34.06725699115603,0
43572,-2.1709833925,3.8217533,-2.8851730675,50.842313963,-0.24847402,4.0,21.175712087500003,-21.69930759,-12.073679702500002,5.257679222432561,32.63501913369572,9
43576,0.10079051,-1.959104095,-1.47770751,50.818423029,-0.120968345,4.0,10.4791770725,0.759804565,6.142557385,2.4559859663813692,12.170516271786607,1
43578,1.5307568125,-1.8125970125,2.0709681825,50.84058767,-0.121815162,8.0,-6.172186115,4.911426745,-13.39154568,3.149227454736548,15.54192683708255,7
43580,-2.0634354625,2.3184013375,1.5057233375,51.415594557,-0.071678323,32.0,18.223308705,-16.8678107,-9.8423958025,3.44963091340458,26.711135750878004,10
43581,-5.2585782525,1.1248107575,0.1275951975,51.546131146,-0.053867676,16.0,25.408014365,-12.7554828075,-0.9640955775,5.379044990728256,28.446423604858122,0
43582,-1.9870126375,0.4527854875,1.34040564,50.855395324,-0.19129742,4.0,46.6707980775,-14.053011765,-5.981257514999999,2.439246030850338,49.10627225028133,9
43584,4.041166475,3.9456993325,1.511936695,50.860466766,-0.094809821,6.0,-29.038681625,26.3908081025,-19.244435455,5.846838656132252,43.70432563033953,9
43585,1.3196349900000002,2.160359175,0.6618538350000001,50.939400491,0.143853324,16.0,3.2882771500000003,9.6198921075,-20.981077255,2.616608257027251,23.314388123118977,9
43587,2.0633850875,2.3928355725,0.3484709275,50.875942273,0.0121021625,16.0,-4.936918145,-12.124158235,12.158154515,3.178781540724606,17.865863955833856,7
43588,5.2964564450000005,-5.42864332,-0.7579709724999999,50.831300462,-0.131115285,6.0,-20.63757934,23.178298725,15.013950715,7.62214793642286,34.47552652059981,7
43589,7.3747516625,-5.06867492,-0.2755877175,50.841869872,-0.121299815,4.0,-43.045264765,30.0018879925,3.6067136275,8.952897638095745,52.592931891978225,7
43590,2.135862985,1.2065387875,-0.8135105699999999,50.789474754,-0.000521253,8.0,-17.125637779999998,-17.1019331925,13.33386909,2.5844624168164656,27.632510801621954,7
43591,1.0387109074999998,-0.3163232875,5.73718731,50.953727263,0.735404066,8.0,16.251457352499997,5.7785079150000005,-23.142559585,5.839032368603494,28.86310939502394,9
43593,-0.0612114999999999,-0.9767570675,-1.3811661899999998,50.801186289,-0.044738736,4.0,-2.52652033,-15.7280840425,6.290495460000001,1.6927555231168394,17.126770441566826,15
43595,-5.3583320925,0.58005865,-1.128211665,51.147262148,-0.160796271,32.0,-28.4277037025,9.0261071775,-21.0191796175,5.5064555216579505,36.48850312591045,10
43597,1.73556964,2.46602993,0.0548846099999999,50.972932771,0.204117055,14.0,7.234843012500001,6.03496309,-20.86750147,3.0160434200058175,22.895771454869884,9
43600,-2.516450555,-3.7669486225,0.1386481775,50.871272397,0.011926221,8.0,8.14227707,-5.6759286525,14.055208205,4.532289557987059,17.20644413116253,7
43601,0.7492041700000001,-3.3681122825,2.391955065,50.816901596,-0.121115126,6.0,-17.3589031975,21.8608249475,-27.57023532,4.198444505867846,39.23448818584983,1
43602,0.8909724225,1.2182764325000002,4.1221102825,51.005415268,-0.105117841,24.0,23.835606480000003,-20.056971445,-51.312512770000005,4.389740596519648,60.02826173217393,10
43607,1.7095684075,0.5712989224999999,-0.6288726625,50.844025131,-0.130715718,3.0,-3.3462057625,-9.5785860725,-7.96077001,1.9090540653453443,12.896521364515106,0
43608,-1.5172166275,-1.6767582925,-2.426533715,50.836104922,-0.125288392,6.0,9.5761802125,-5.739883452499999,10.760535870000002,3.316855519352884,15.5060833778268,1
43609,3.5102773824999995,1.728318835,2.770886935,50.821168941,-0.137756393,8.0,-26.8059462925,-10.96282749,-9.2561907725,4.794470534278055,30.404266326106413,15
43610,6.292435934999999,-1.3537193625,3.986233315,50.8317218475,-0.1308573135,7.0,-29.8833224375,10.06733829,-3.6353805175,7.57082308273695,31.74240462938984,15
43614,-8.1350160625,0.4359661925,1.493741235,50.854850835,0.1264614,12.0,16.7539849325,-9.1948874675,-6.94857662,8.282500572609415,20.335306334118407,10
43615,-2.2173187275,3.5035534625,-0.45207301,50.827152381,-0.14195669,16.0,12.73284858,-19.0186581775,-0.0913685999999999,4.170822366187323,22.88761979880961,7
43621,-2.5943500225000005,2.61037886,0.0593498924999999,50.826512166,-0.119726696,7.0,14.247194105,-13.872694155,-1.5586794575000005,3.6807950556531144,19.946520113417037,7
43627,-3.42782406,0.2576911625,-3.6021531075,50.92778602721222,-0.1438158638471357,4.0,9.8447583725,2.301698595,15.682016235,4.979145461966078,18.658582931989702,10
43630,4.721782135,-0.8613444224999999,-0.5420957725000001,50.827166619,-0.122948841,4.0,-16.7818913225,5.4263725975,0.87646516,4.83021827365383,17.65915023730739,8
43634,-2.711563695,0.83301147,1.1827328275,50.845231085,-0.256729438,4.0,47.76155963,-12.1714616325,-4.86203135,3.0733276301819434,49.52726931105579,9
43637,2.0470893,0.1535486125,0.3216701525,50.973426585,0.222329498,6.0,9.2040312975,12.730451205,-16.3947424725,2.077889185106977,22.706082021076224,9
43640,0.5985300250000001,-3.45263492,2.0979209025,50.817256327,-0.122870193,5.0,-15.57712742,23.9341215775,-25.37520929,4.084139835360234,38.20196749981301,1
43643,-1.321778775,0.6532086325,2.2775733275,50.791445361,-0.0023506105,10.0,-14.78691466,8.101767565,-19.8037469725,2.7131385717932734,26.00922676648062,0
43644,-1.260369155,1.031981895,2.767963605,50.913781427,0.970433291,4.0,3.3259486449999995,-0.3373672375,-20.0933394725,3.211719096852619,20.36953711303333,7
43654,3.6206888825,3.0511553225,1.7960608125,50.8638317425,-0.076737072,6.0,-34.7856103175,20.00854711,-14.2579752275,5.0640666690000575,42.587210523842195,9
43655,-2.5324570925,1.7180961675,-0.8885019975,50.831700986,-0.176373631,6.0,27.68488786,-10.1425879575,1.025169745,3.186632888440906,29.502136859937156,7
43658,2.456807125,-3.20940007,2.3022617725,50.812013325,-0.092250343,4.0,-18.3272429775,21.32935583,-17.2040336575,4.651511510023555,32.96677159455367,1
43660,-0.0754617149999999,3.61507827,1.97605641,50.791436542,-0.0023053405,6.0,-18.1129009325,-12.102191535,-15.6861500175,4.120592712724593,26.843910343165362,0
43661,-2.2215858575,0.7152443574999999,-1.5719641325,50.951545979,-0.112607626,12.0,9.016890305,-5.8200153075,2.7185184,2.813909992705182,11.071008591952038,10
43665,2.49040016,-3.4064005725,2.48254007,50.80313601233333,-0.0603408259999999,6.666666666666667,-11.8139057675,17.994315167499998,-22.630002405,4.895780123372776,31.232687311228858,1
43666,7.720302927500001,-5.174187685,-0.399600135,50.821337955,-0.13653993,12.0,-36.8928332475,14.626725025,3.4657137975,9.302417737333814,39.83758780487323,7
43667,-2.6293538975,3.90919706,-0.0803820625,50.926710743,0.022426614,8.0,7.337853007500001,4.3888735225,-29.49311957,4.711876998413991,30.70749744812324,9
43668,-0.0206174399999999,-0.231160665,-2.1932602975,50.885165801,0.036510732,8.0,5.5017389025,-5.43686112,15.3976076225,2.205504718758313,17.231219059774027,8
43669,-2.5403881975,1.0568072625,-1.9252639075,51.004359397,-0.1058625,8.0,5.2190777175,-1.6605479525000002,2.4355015575,3.3581326503865525,5.993985281967406,10
43671,1.8731157825,2.3497774075,0.19960022,50.957661392,0.161383978,12.0,0.93833472,7.8760709225,-17.33316057,3.0116203026397694,19.061779050456185,9
43672,-3.056435376237624,4.197111378712871,2.1976269554455445,51.5471127755,-0.056843105,11.0,14.804437574257424,-25.411756349009902,-6.263818952970297,5.6380054425070165,30.069322581447025,7
43677,5.63331039,1.48196303,0.6345913525,50.845500611,-0.160102955,6.0,-18.96736699,3.9694558925,4.8858164425,5.859445925771183,19.98471398158222,9
43680,2.2362250575,2.61414484,-0.8403374175,50.878822956,0.009437494,16.0,1.221577845,-18.149417155,9.5248137275,3.541274167236995,20.533282057215683,7
43682,-0.5101090174999999,1.7020817,5.028328405,51.148430465,0.870793516,16.0,3.86203436,-4.90778602,-20.781674725,5.333046021903387,21.699762150577406,0
43683,2.254018305,2.40448725,0.3640354624999999,50.884627265000006,0.0277625275,10.0,-13.1880188075,-1.59291339,-14.09044214,3.3158225635044505,19.364962505404,7
43688,-0.338643945,0.7415718925,7.168855845,50.984873558,0.921854671,8.0,56.103844415000005,-9.6211149225,-7.13645716,7.215060825774227,57.36842538619127,9
43691,1.8339774475,2.464376645,0.0419699275,50.87827844,0.010303773,16.0,-14.712849960000002,-2.212540465,-5.867022002500001,3.0721957947328855,15.993287230352413,7
43692,-0.3478264674999999,2.3697891475,-1.06331154,50.791511368,-0.002336044,6.0,0.2003002599999999,-11.6987507875,5.484290685,2.6205944528292577,12.922009692759316,0
43693,-0.3812891175,1.1537062825,7.0984891225,50.944229163,0.968389577,4.0,45.2960805725,-14.656408975,-7.321494635,7.201733638482801,48.16793044093971,9
43696,-5.7079408,0.650461205,0.55731895,51.392528858,-0.088425657,24.0,15.13286575,-5.6269235625,1.26978926,5.7718534603317675,16.195007235273224,10
43698,-1.1817518675,3.991816905,-3.28342633,50.839869972,-0.231422825,8.0,18.157599495,-24.508818805,-6.248753335,5.302077719528524,31.13563130689371,9
43700,0.6433799299999999,2.413209985,3.3822924025,50.969359442,-0.118615566,8.0,10.22979353,-22.571163942500004,-5.940973199999999,4.204452647139664,25.483352996588977,10
43704,5.614070865,-1.9360369425,4.4008937025,50.8384216786329,-0.1238226115861901,4.0,-22.625115565,27.9133450325,-7.8420322375,7.391474555233939,36.77700578958253,15
43707,0.11143155,-0.3904571874999999,-2.453268165,50.885257829,0.031014153,6.0,5.5068077375,-4.634186747499999,15.040407492500002,2.4866440225750606,16.673766095544963,8
43708,1.703893045,-1.34665922,0.466016255,50.9299124,0.052054834,6.0,-15.5994490375,12.62261817,-7.99841733,2.2212414802390588,21.60203646705602,7
43711,6.12669397,5.14840138,-1.84460306,50.830419451,-0.148038347,8.0,-30.744492985,-20.302098705,28.835089375,8.212489039297504,46.785269476583274,9
43712,-1.0989940725,2.3873831175,7.126117900000001,51.105217186,0.878296908,8.0,54.14498219,-20.110669205,-16.671597327500002,7.595323722252698,60.11705473223599,9
43714,6.518594627500001,-0.961447315,-0.185953215,50.8410110335,-0.1215479805,16.0,-40.8869220325,-5.5830849025,-24.939827135,6.591739941423768,48.21728121580416,15
43723,1.329343515,-5.5175972925,0.5544954175,50.863934045,-0.095023366,8.0,-4.224557637499999,33.0818142925,-32.621061085,5.70249938457729,46.651762565066264,1
43724,3.3364556325,-3.105675655,3.645449815,50.803834852,-0.062572785,6.0,-13.2292781225,14.251081515,-26.98533818,5.836648166146747,33.261322894295674,1
43725,1.9355761775,2.4962998425,0.2702433375,50.87821947,0.00958957,16.0,-7.342123910000001,-11.2170890775,5.482490057500001,3.1703311347608745,14.48404529518428,7
43729,4.9840122875,-3.7438076975,2.5465481275,50.822492216,-0.124320002,8.0,-3.5933466425,12.9582085725,-2.49442484,6.733600962596832,13.67660282321555,7
43734,-2.0945920375,0.746010835,2.2308744525,50.840980687,-0.137437877,4.0,4.2668227075,-10.88690174,-5.8064340975,3.149706143803414,13.05546178586814,1
43735,-1.6296991175,1.7121718325000002,2.1140623125,50.791387298,-0.002362587,3.0,-15.28236481,-6.83047112,-18.3944268525,3.1712317888668333,24.87088557207108,0
43737,5.0802172125,-6.27455889,-1.75940887,50.8286972215,-0.137713269,10.0,-7.838458362500001,5.00900184,-1.5994417075,8.262821295543912,9.438736287737893,7
43741,-1.0986682449999998,-0.93574463,-2.388032485,50.842956547,-0.130614815,4.0,8.769628967500001,7.2507335,18.478504255,2.7902310073828103,21.701028731783442,1
43742,4.841935230000001,-5.6647292325,-1.8723463475,50.8275641525,-0.134529566,4.0,-17.3514460375,27.95218741,1.07704793,7.683695393106873,32.917434481434825,7
43743,-6.3780939850000005,-0.7770518175,-3.872772005,51.491092372,-0.194589967,16.0,14.3432356275,9.3932206175,3.3903706275000003,7.5021500525705935,17.477288543330374,12
43744,5.7732022725,5.3711811250000006,-2.5422629675,50.855671338,-0.17057193,4.0,-8.89156914,-14.1372775425,36.2392162975,8.285080093316983,39.90242368506034,9
43745,-6.1435022775000006,3.952565195,-0.179579725,50.858091267,0.576607717,16.0,23.7711836275,-3.9521550875,-1.465986485,7.30736893361791,24.142034240348902,0
43749,-2.5998346375,2.597200935,1.363901535,51.425701591,-0.087573293,12.0,21.4005364675,-15.791518115,-16.858184412499998,3.9197984943469972,31.488940711923423,10
43750,-1.66302195,3.132027695,-3.5237005875,50.843960271,-0.131321705,6.0,28.888231895,-14.9753252025,22.36033849,4.999170463064513,39.48132526052415,9
43755,-3.9444608725,0.0745501975,-1.6401469775000002,51.052915967,-0.135667154,24.0,4.4278957175,1.5366289700000002,6.36793275,4.272518158467339,7.906836066659069,10
43759,-0.136890975,-0.0587364025,1.7568974225,50.914529753,-0.021933261,16.0,-20.9695514825,-12.308302175,22.12917721,1.7632009690339432,32.87730031191599,10
43762,0.6956866175,1.99163041,0.9576234075,51.066399504,0.673578481,8.0,8.9685852475,-1.6329057775000002,-21.473711425,2.3168112030109986,23.328570144439695,9
43764,4.574224435,-3.1479551675,-1.0393562475,50.83801128300775,-0.1239338478763889,6.0,-40.2777632525,22.6626278025,-26.6728934775,5.649195723955605,53.360436261345804,15
43767,1.2661046925,0.0701112199999999,-1.395007785,50.804457073,-0.063553332,4.0,-8.24390519,-19.1576698575,7.0539797150000005,1.885201155248695,22.016741742826174,15
43768,-4.2510265175,0.590078155,0.82499945,51.60328154,0.09346624,16.0,12.15185395,-11.468730275,-5.91065439,4.370359570332479,17.723858605305406,0
43771,2.0962736625,1.20137907,-1.4597909999999998,50.788908654,0.001839104,4.0,-0.2379171924999999,-20.779611875,-2.8611014775,2.8228823393131757,20.977005885747392,7
43772,-2.53944166,1.7559259075,-1.6207541425,50.8663093,-0.166841973,4.0,-14.137896495,-5.0111808925,28.913680235,3.486959094627318,32.57288682282429,8
43774,-0.0566956699999999,0.9955855975,7.2025170775000005,51.110074105,0.824564671,16.0,-1.76486011,-7.6124818375,-9.08406198,7.271221172033301,11.98268721909314,9
43775,-7.6612667425,2.4172859075,-0.0779720275,50.85320644,0.57140099,4.0,9.9913712125,14.4814844625,92.3416602925,8.033950391644643,94.00278249349363,1
43776,-0.214180745,3.9057168225,0.9690311575,51.156148774,-0.160509554,32.0,-9.7298459975,13.47888494,6.341416965,4.029828615871157,17.792240204224296,10
43778,5.8469958525,1.2570090175,1.0230747125,50.83827997538124,-0.1238596946649386,6.0,-32.74916758,7.0964418925,-8.7750580625,6.067463558735683,34.63912684691689,15
43779,-3.620497205,3.546470505,1.5625482475,51.528867829,0.004241137,16.0,2.637102615,-5.270214777500001,-4.7905531975,5.303490367674206,7.59466088387735,12
43780,2.4783012125,2.4451363175,0.1587908525,50.874548648,0.012666198,16.0,-2.8346026525,-8.4791155325,-5.741230487499999,3.4850944098939567,10.62506940785058,7
43782,-1.273146015,3.820939735,0.790920165,50.951887841,0.730949485,8.0,2.743935225,-7.689337352500001,9.608661535,4.104392274310032,12.608785267968365,7
43783,7.4527756175,-1.668487575,-1.1716851075,50.83606357250526,-0.1256600892435924,24.0,-55.37517594,22.5049410125,-39.9002712275,7.726613823912075,71.86733697856157,15
43786,4.242575925,-3.1855462175,3.5501902025,50.80321750945623,-0.0607054965584099,6.0,-10.22024757,25.4759785925,-25.808364065,6.383651436062682,37.67692399001267,1
43787,3.10259864,-3.6375591275,-0.6498445275,50.826342941,-0.12226889,6.0,-22.225786365,20.2822903725,10.2438525725,4.824961412997011,31.785112833276855,7
43789,0.94726297,5.0123558875,0.976640925,50.885074216,-0.213329666,8.0,-9.27971327,-27.95893844,-2.88463187,5.193731430645408,29.59960165425446,0
43794,-0.7752801549999999,3.398573115,-2.1009343825,50.819897079,-0.140859698,8.0,-6.1679861025000005,-16.263217467500002,5.390878894999999,4.070047151607495,18.209828945280808,15
43796,-4.31638974,1.02685077,1.75725973,51.578709699,0.08940392,8.0,-14.551902155,-4.112000755,-1.87270167,4.772169805246512,15.23723787576459,12
43799,-1.8180751125,1.0361192075,1.279210455,50.853690374,-0.2401778594999999,7.9225715,51.0959417325,-16.600839855,-10.103838905,2.4526148321788366,54.66690686366463,9
43806,1.9104292925,-0.52366273,-0.3627267549999999,50.84446729,-0.118274621,4.0,-9.4716370425,-3.91464196,-0.80376006,2.0138355035170905,10.280192613657684,7
43807,-2.779311295,-0.6857478825,6.8192469425,50.948959497,0.73075364,4.0,24.5300887325,31.276727555,0.0320369599999999,7.395738657880186,39.748710244998215,9
43808,-6.986138535,3.2140820725,0.3945169,50.850565111,0.549598753,3.0,22.781134205,-25.62727585,-12.451034615,7.70013628342794,36.47966017032152,1
43810,5.122124595,-0.6212714825,-2.42227379,50.830909652,-0.134648173,12.0,-14.6233623825,5.825246697500001,3.25121584,5.699960432791848,16.07316493086902,15
43812,0.26385007,-0.98406477,-1.1145591475,50.820548162,-0.136361029,8.0,-5.672669610000001,2.5694803275,10.636776607500002,1.510047159617899,12.325681573669113,15
43815,2.3022911275,0.9602259525,0.17146024,50.789077414,0.001126906,8.0,-2.064085085,-3.30402457,-5.845678375,2.500395354643064,7.024883006942236,7
43819,6.12465748,-1.4075055374999998,3.8168996425,50.83693532,-0.125118826,4.0,-16.5170849125,26.16241232,-13.668956185,7.352633811521538,33.82493570719496,15
43820,-7.6603662425,2.50720223,-0.3875035875,50.852493276,0.567032276,6.0,22.5985763375,-11.3316967575,-7.5231610675,8.06953734867594,26.37614369716124,1
43821,5.4797228525,-0.1846240075,1.65284673,50.822672798,-0.140408194,6.0,-18.80756913,-1.9472557275,-8.6427267425,5.726547902290506,20.789737540275375,15
43823,0.9548313075,0.511306055,-1.858446895,50.885986777,0.040077808,8.0,3.5747336,-3.5012633074999995,13.1281765675,2.151037323989745,14.049433620145365,8
43829,0.8976051975,2.0294907025,0.7228731625,51.031093326,0.608967808,12.0,2.5597144025,-3.4151443475,-14.194333382499998,2.333896572510382,14.822093270188963,9
43832,-1.1488398574999998,1.126441255,4.008167875,50.953081452,-0.127929668,24.0,26.721306382500003,-14.930840075,-20.0777354775,4.319040707533168,36.60701656837284,10
43838,-7.035303765,2.3171860775,-0.19389241,50.854728664,0.582387913,3.0,27.5234299675,-11.2673041525,9.1581717925,7.409618387625548,31.118538696760226,7
43841,1.6034122075,2.31539292,0.219425675,50.88010479,0.010051965,12.0,-2.6443792075,-16.11903418,7.99998359,2.8249110973613583,18.18834081848413,7
43849,-5.21180851,-2.212431865,1.9095964825,51.004867769,-0.105272577,8.0,12.5517538725,-12.7929934525,10.471358787500002,5.975312663631265,20.75708461244209,0
43853,4.57876401,1.3431958325,2.3975410275,50.824660962,-0.137909088,4.0,-26.2866163375,4.0064325425,-14.3634443925,5.34017395617993,30.221618669571036,0
43854,0.6577705475000001,3.8474809575,0.287504795,50.854345358,-0.168853728,4.0,18.1373158675,-14.348274342499998,-10.5255539575,3.91387669946711,25.409102494920102,15
43857,2.16041511,1.13303866,-1.8327148375,50.8418081255,-0.1306420589999999,6.0,-16.424785615,-16.601200775,7.3160623475,3.0512315100895835,24.472397061650472,15
43861,-1.8262017125,-1.05093824,-2.74412908,50.819220752,-0.124898126,4.0,11.4934504175,7.336033387500001,11.8403477725,3.459729510631413,18.058533266458586,1
43865,-0.4023206,1.80892677,4.7525720075,51.148436717,0.870966658,48.0,2.8603137275,-5.255264432500001,-19.4424002475,5.10108014158566,20.342225204220224,0
43868,2.510371935,-3.534761925,2.5808635425,50.803200512,-0.061037366,6.0,-12.3582447975,17.97229358,-25.05966186,5.045529282787982,33.222224542287705,1
43869,2.921208285,1.40163623,-0.3827689075,50.801904583,-0.05453687,4.0,-5.8810171925,-2.417807265,-15.366250135,3.262599270849854,16.629906746598277,0
43870,2.106293505,2.3884191325,0.0922527825,50.878022248,0.010534388,16.0,-15.963633915,-5.0363738325,-2.5828235475,3.185832521896942,16.9373447337636,7
43873,1.7258568449999998,2.8659242425,0.70780329,50.909162499,-0.156510351,12.0,-4.685420535,-8.03696444,-12.24175706,3.4195159175704064,15.375518817772752,9
43874,-0.7769099025,2.8545701725,-3.73133443,50.8387210515,-0.2193538555,6.0,16.616751750000002,-12.94496518,-0.681930965,4.76182911230891,21.074951769187194,9
43876,-2.6570421375,0.997853205,6.186466329999999,50.972522276,0.75206143,6.0,24.966169405,28.343555375,1.7907482475,6.806463809600621,37.81366849884805,9
43878,-5.2727839875,1.0833216875,0.2162707175,51.54610862,-0.053652026,16.0,25.590006555,-13.0112576,-1.6563980800000002,5.387263672839136,28.755606660578877,0
43879,3.7538387025,1.0731738375,-2.90150129,50.84014063,-0.130758129,8.0,-23.06710587,-10.198117885,8.013914787500001,4.864331076905953,26.46348072033338,15
43883,-7.1155336875,2.6507511725,0.1176883874999999,50.870367073,0.011872292,6.0,23.8878335825,-11.45336076,18.13569293,7.594152486815749,32.104694734807474,0
43886,1.805065705,1.55691366,0.5456097925000001,50.88482232,0.02551194,8.0,-13.2094876575,-1.1370760425000002,-16.5663362075,2.445390028141449,21.218553236259954,7
43888,3.9430958475,-3.6737976,-3.34779564,50.83077374,-0.136112605,8.0,-25.2327442325,14.77725059,11.9064063375,6.344488105083066,31.572472636397638,7
43889,-1.3542813674999998,0.3307143624999999,0.71431233,50.793655408,-0.012452199,4.0,44.1888476325,-9.872528845,-12.4444487675,1.566426543669214,46.95727191831517,9
43892,1.8616660125,0.1733932325,-0.8410320275,50.820088648,-0.134928299,48.0,-7.8861401775,-9.0775479225,4.015091715,2.0501708286031213,12.67730431378554,15
43895,0.2984206275,3.6038810675,1.648796865,50.8641661065,-0.168080304,8.0,-33.107592180000005,7.122134764999999,24.7217390525,3.974360919900992,41.928532592351985,9
43901,-1.569723555,1.18769702,-3.27925494,50.823901955,-0.144260189,3.0,6.6315080675,-6.602357115,10.1857367825,3.8246789684825995,13.831747992415208,7
43902,0.3153937874999999,6.4828248875,2.0880998475,51.531167577,0.016753012,8.0,5.8238301075,-18.78298473,-10.594849427500002,6.818112109397476,22.337599398320172,12
43904,-0.0044310124999999,1.71425736,-0.5833096649999999,51.43608903865543,-0.0530619795983348,48.0,-19.95820915,36.7752271325,6.5987955675,1.810786595783268,42.359078673452814,10
43906,4.4265586025,0.64875783,-0.2471573875,50.801847948,-0.054563634,4.0,-12.704563055,3.207883085,-17.03491652,4.480668985491886,21.491505697574308,0
43907,1.1630817575,-0.496452645,5.647225432499999,50.953240499,0.735320182,8.0,16.5408618675,5.407203849999999,-22.5188941975,5.787087306135236,28.459419542101863,9
43909,-6.7651040375,2.6077918425,0.8290795025,50.87061769,0.011402459,16.0,23.8400093325,11.957805475,1.1462955625,7.2975738265175485,26.695489324382766,7
43910,4.3786678725,-5.7710441775,-0.88216919,50.827045488,-0.120414819,3.0,-11.876784917499998,30.04781484,8.430898939999999,7.297664401444176,33.391754275149616,7
43911,2.299551865,-0.1271560649999999,-0.6886028475,50.934806206,0.051592057,6.0,0.2907384825,8.647833715,-6.9049764425,2.403805592446355,11.07015160234841,7
43912,7.600731225,-2.33355126,2.1554420575,50.822197563,-0.139367797,16.0,-44.89797836,8.21994509,-15.7829012425,8.237870301296168,48.295920425312865,0
43914,1.9760952975,-2.307283445,0.4265252325,50.843962916,-0.130784353,4.0,0.4527006249999999,11.0591072175,-8.6690137525,3.067642954180271,14.05918168831565,0
43918,-1.5934443375,1.0861764075,1.0350160174999998,50.857601498,-0.233758675,6.0,50.28937605,-14.8082069025,-8.690040875,2.1886302112056253,53.13963817692715,9
43919,-1.56981484,-1.1759036675,-2.6095967300000003,50.833664807,-0.128011944,4.0,8.8590496825,-6.2005853825,14.9639417725,3.2645157620006784,18.462111843812625,1
43920,6.0644533775000005,0.6864838375,1.460482915,50.83061927656635,-0.135944245825389,14.0,13.6351783275,-13.2174455925,4.88834198,6.275497205164447,19.609050036318784,15
43932,6.8134486275,0.71477383,-0.5960777549999999,50.879830705,0.009789536,16.0,-23.726134655,-14.100269270000002,4.66779165,6.876721058588922,27.99170123521448,0
43935,4.351989395,-5.233883207500001,2.8915005875000004,50.80615954,-0.070662881,6.0,-16.90353327,19.1607144425,-25.18074195,7.395547361179956,35.87383698615908,1
43936,0.417947315,-0.137518145,-1.3637161725000002,50.831015948,-0.147644344,6.0,-6.691521132499999,-7.0164845175,6.7362705300000005,1.432938588166988,11.806136146274012,7
43937,1.13628499,-4.1867821325,3.285604925,50.837405888,-0.125682946,6.0,6.606427159999999,28.16354627,-23.0177996575,5.442011386124142,36.96822039800704,7
43938,-1.2182863825,-0.252874995,-2.958611725,50.832165879,-0.129457584,4.0,5.926174162500001,-5.75335962,19.6613703775,3.209602905686101,21.325810002027204,1
43941,-3.77883893,-1.591191105,6.4760852675,50.916326192,0.9772815,8.0,30.1401099425,31.50955204,2.62585023,7.664932692688516,43.68264170740875,9
43942,-0.5010806,1.2383602025,0.8749891525,50.882897392,-0.212174449,6.0,17.5746380725,-5.7897861525,-14.79742335,1.5969420076586591,23.692894818281967,15
43944,-0.9421291525,-0.4025756,-1.8953387575,50.840084156,-0.131011483,4.0,9.08066799,-4.3463859525,9.7477737325,2.1545262726147882,14.013161482432041,1
43952,-3.37503843,0.526750285,6.602955075,51.024144645,0.83338478,4.0,24.796520765,26.0382560875,-5.492296905,7.434202444727524,36.373390650583836,9
43960,5.0269462925,-0.0972248675,0.1178978075,50.879772618,0.009624749,32.0,-17.94328803,-8.01722982,-0.6980930449999999,5.029268495074924,19.66532209788886,0
43964,4.267164335,-3.794630305,2.38638076,50.840684706,-0.123083377,16.0,-5.5221154575,13.2319809075,-14.378550905,6.188919432761955,20.305708655205347,7
43967,4.6242621425,1.3457538075,2.707696415,50.824632026,-0.137726628,16.0,-26.333928835,4.40376775,-16.09155602,5.525076791209629,31.173821604474202,0
43973,2.33922525,2.2813930725,4.3525317225,51.61808495,-0.18553873,6.0,3.7107301325,-48.5246827675,-7.409846954999999,5.442541824998441,49.22723014449704,12
43974,0.6996653825,0.7843378875,0.42062398,50.836727467,-0.1401229355,7.0,6.06622576,-13.2220323525,1.91894717,1.132096330613201,14.673227073247906,1
43983,-3.2265879275,4.941170865,2.3381859625000003,51.547113839,-0.056958044,8.0,12.3098618875,-18.094709535,-14.6224488975,6.347688773580951,26.320471587821977,7
43988,0.4395073,1.9524215,1.0998447625,51.072846222,0.739545361,8.0,13.4422659325,0.0323765874999999,-21.85498228,2.283588159457441,25.658055501198493,9
43995,0.58649609,1.827725685,1.2678740325,51.015982444,0.460106757,48.0,4.4030202475,9.1615161325,-20.2823166675,2.3004485226759193,22.68683174325364,9
43996,0.8741933375,0.4501053775,-2.015455605,50.8859884985,0.0409636585,12.0,4.2809549075,-5.594612955,14.955928429999998,2.2425142447506823,16.531970972621032,8
43997,0.9812545275,0.889754435,-1.81252678,50.795329294,-0.020296612,3.0,-3.043598555,-23.3139594575,15.003613949999998,2.244944705456815,27.89108512250082,15
